iso_ref,gene_ref,isoform_id,gene_id,condition_1,condition_2,gene_name,gene_biotype,iso_biotype,gene_overall_mean,gene_value_1,gene_value_2,gene_stderr_1,gene_stderr_2,gene_log2_fold_change,gene_q_value,iso_overall_mean,iso_value_1,iso_value_2,iso_stderr_1,iso_stderr_2,iso_log2_fold_change,iso_q_value,IF_overall,IF1,IF2,dIF,isoform_switch_q_value,gene_switch_q_value,PTC,IR,switchConsequencesGene
isoComp_00003122,geneComp_00001440,ENSMUST00000069330,Acp5,KO5,KO4,Acp5,protein_coding,protein_coding,21.479817907492432,31.927829149912906,11.031806665071958,1.0787492206943392,0.31943560765164275,-1.5322900086787812,NA,1.7770273792706026,2.5503214093903086,1.0037333491508966,0.9338987862665954,0.5244347425664576,-1.3366467120272905,NA,0.08543333333333333,0.08196666666666666,0.0889,0.006933333333333347,0.8567597192139794,1.351324853585526e-11,FALSE,0,TRUE
isoComp_00003123,geneComp_00001440,ENSMUST00000115315,Acp5,KO5,KO4,Acp5,protein_coding,protein_coding,21.479817907492432,31.927829149912906,11.031806665071958,1.0787492206943392,0.31943560765164275,-1.5322900086787812,NA,0.7750397544207751,0.5646575476769556,0.9854219611645946,0.33396121099089615,0.4919638298027397,0.7926057410664139,NA,0.05433333333333333,0.017033333333333334,0.09163333333333333,0.0746,0.31519606899138125,1.351324853585526e-11,FALSE,0,TRUE
isoComp_00003124,geneComp_00001440,ENSMUST00000165735,Acp5,KO5,KO4,Acp5,protein_coding,protein_coding,21.479817907492432,31.927829149912906,11.031806665071958,1.0787492206943392,0.31943560765164275,-1.5322900086787812,NA,15.385432804849804,23.585275808555696,7.185589801143911,0.8085066430137838,0.4323081072910045,-1.7133131850857324,NA,0.6952333333333334,0.7386666666666667,0.6518,-0.08686666666666665,0.02431303656054746,1.351324853585526e-11,FALSE,0,TRUE
isoComp_00003125,geneComp_00001440,ENSMUST00000213815,Acp5,KO5,KO4,Acp5,protein_coding,protein_coding,21.479817907492432,31.927829149912906,11.031806665071958,1.0787492206943392,0.31943560765164275,-1.5322900086787812,NA,1.2995156621001591,1.0034670318951613,1.5955642923051572,0.1488075602455364,0.0874884133846693,0.6637812780149652,NA,0.08831666666666667,0.03183333333333333,0.14479999999999998,0.11296666666666666,1.351324853585526e-11,1.351324853585526e-11,FALSE,0,TRUE
isoComp_00003126,geneComp_00001440,ENSMUST00000216684,Acp5,KO5,KO4,Acp5,protein_coding,lncRNA,21.479817907492432,31.927829149912906,11.031806665071958,1.0787492206943392,0.31943560765164275,-1.5322900086787812,NA,1.4985727238671038,2.9260323268272725,0.0711131209069354,0.9372641347788366,0.06370339827135334,-5.177788738129673,NA,0.04806666666666667,0.08993333333333332,0.0062,-0.08373333333333333,0.010799613310680314,1.351324853585526e-11,NA,0,TRUE
isoComp_00003127,geneComp_00001440,ENSMUST00000217643,Acp5,KO5,KO4,Acp5,protein_coding,protein_coding,21.479817907492432,31.927829149912906,11.031806665071958,1.0787492206943392,0.31943560765164275,-1.5322900086787812,NA,0.7442295829839873,1.2980750255675109,0.19038414040046367,0.06381213991245667,0.12618406217115766,-2.7066050553541094,NA,0.028633333333333334,0.0406,0.016666666666666666,-0.02393333333333333,0.1981008145227405,1.351324853585526e-11,FALSE,0,TRUE
isoComp_00006568,geneComp_00002295,ENSMUST00000085679,Arpc1b,KO5,KO4,Arpc1b,protein_coding,protein_coding,151.71872611457974,75.89888567060608,227.5385665585534,0.9054400489641243,2.0063490779721813,1.583833819810982,NA,19.36556783064045,10.9676915693358,27.7634440919451,0.10899923766571269,0.8179610265495499,1.3391313811937078,NA,0.1333,0.1445,0.1221,-0.02239999999999999,0.005773682599446791,0.005773682599446791,FALSE,0,TRUE
isoComp_00006574,geneComp_00002295,ENSMUST00000138900,Arpc1b,KO5,KO4,Arpc1b,protein_coding,lncRNA,151.71872611457974,75.89888567060608,227.5385665585534,0.9054400489641243,2.0063490779721813,1.583833819810982,NA,40.612013449299035,19.15400598340438,62.070020915193695,0.2853648896737853,2.2601132187508424,1.6957298745565395,NA,0.2625,0.2523333333333333,0.27266666666666667,0.02033333333333337,0.06966229423805555,0.005773682599446791,NA,0,TRUE
isoComp_00006578,geneComp_00002295,ENSMUST00000196111,Arpc1b,KO5,KO4,Arpc1b,protein_coding,protein_coding,151.71872611457974,75.89888567060608,227.5385665585534,0.9054400489641243,2.0063490779721813,1.583833819810982,NA,86.97089868866586,43.14578042407832,130.7960169532534,0.7486112616662635,1.623847939010015,1.599803188296793,NA,0.5716,0.5683666666666667,0.5748333333333333,0.006466666666666621,0.7373308352826208,0.005773682599446791,FALSE,0,TRUE
isoComp_00012496,geneComp_00003896,ENSMUST00000034249,Cfap20,KO5,KO4,Cfap20,protein_coding,protein_coding,7.529226976238229,12.193678559583564,2.8647753928928945,0.17429436456646163,0.07392222686709123,-2.0857949381167864,NA,4.7419552358910275,8.418916966866819,1.064993504915236,0.08974929394499102,0.31789538633543757,-2.9710193278047647,NA,0.5286833333333333,0.6909,0.36646666666666666,-0.3244333333333333,0.00830340307496426,0.00830340307496426,FALSE,0,TRUE
