iso_ref,gene_ref,isoform_id,gene_id,condition_1,condition_2,gene_name,gene_biotype,iso_biotype,gene_overall_mean,gene_value_1,gene_value_2,gene_stderr_1,gene_stderr_2,gene_log2_fold_change,gene_q_value,iso_overall_mean,iso_value_1,iso_value_2,iso_stderr_1,iso_stderr_2,iso_log2_fold_change,iso_q_value,IF_overall,IF1,IF2,dIF,isoform_switch_q_value,gene_switch_q_value,PTC,IR,switchConsequencesGene
isoComp_00000416,geneComp_00000193,ENSMUST00000181757,1700086O06Rik,KO5,WT,1700086O06Rik,lncRNA,lncRNA,12.579805636382181,18.733846438203035,6.425764834561328,0.35307201650534825,0.1410240411535663,-1.5422335243854068,NA,4.736035564746716,5.982356555452698,3.489714574040734,0.41411127115045826,0.12777322252262166,-0.7758862040863026,NA,0.43206666666666665,0.3197333333333333,0.5444,0.22466666666666668,7.167047028769115e-5,3.277601671554178e-5,NA,0,FALSE
isoComp_00000417,geneComp_00000193,ENSMUST00000181871,1700086O06Rik,KO5,WT,1700086O06Rik,lncRNA,lncRNA,12.579805636382181,18.733846438203035,6.425764834561328,0.35307201650534825,0.1410240411535663,-1.5422335243854068,NA,1.3181175224925932,1.7517983092138458,0.8844367357713406,0.26703960268682897,0.03386255767958563,-0.9779974258687759,NA,0.11581666666666666,0.09363333333333333,0.138,0.04436666666666668,0.2039248292027091,3.277601671554178e-5,NA,1,FALSE
isoComp_00000418,geneComp_00000193,ENSMUST00000235525,1700086O06Rik,KO5,WT,1700086O06Rik,lncRNA,lncRNA,12.579805636382181,18.733846438203035,6.425764834561328,0.35307201650534825,0.1410240411535663,-1.5422335243854068,NA,1.3617907676065553,2.421250284557339,0.3023312506557712,0.3869441382820171,0.16856266854183882,-2.96054958678045,NA,0.08885,0.12963333333333332,0.04806666666666667,-0.08156666666666665,0.34599270977211527,3.277601671554178e-5,NA,0,FALSE
isoComp_00000419,geneComp_00000193,ENSMUST00000235608,1700086O06Rik,KO5,WT,1700086O06Rik,lncRNA,lncRNA,12.579805636382181,18.733846438203035,6.425764834561328,0.35307201650534825,0.1410240411535663,-1.5422335243854068,NA,3.595638041827822,5.935261130358272,1.2560149532973726,0.20735594828161563,0.008563531542378,-2.231445733056959,NA,0.25635,0.3171,0.1956,-0.1215,3.277601671554178e-5,3.277601671554178e-5,NA,0,FALSE
isoComp_00000420,geneComp_00000193,ENSMUST00000235818,1700086O06Rik,KO5,WT,1700086O06Rik,lncRNA,lncRNA,12.579805636382181,18.733846438203035,6.425764834561328,0.35307201650534825,0.1410240411535663,-1.5422335243854068,NA,1.4252019448029642,2.3790384130792672,0.4713654765266611,1.2719549043268739,0.4439100740918891,-2.311225470188924,NA,0.09815,0.12583333333333332,0.07046666666666666,-0.05536666666666666,0.6145851020708019,3.277601671554178e-5,NA,0,FALSE
isoComp_00000659,geneComp_00000298,ENSMUST00000180379,2310001H17Rik,KO5,WT,2310001H17Rik,lncRNA,lncRNA,8.322213462944775,2.339252642810029,14.305174283079523,0.18014424794238162,2.4312953997274858,2.6072714580382472,NA,1.784005753305415,0.21758352246857285,3.350427984142257,0.050682859826136364,0.6309041868112242,3.8841769740141507,NA,0.16525,0.097,0.23349999999999999,0.13649999999999998,4.095840461628798e-4,9.286314391314053e-10,NA,0,TRUE
isoComp_00000660,geneComp_00000298,ENSMUST00000181238,2310001H17Rik,KO5,WT,2310001H17Rik,lncRNA,lncRNA,8.322213462944775,2.339252642810029,14.305174283079523,0.18014424794238162,2.4312953997274858,2.6072714580382472,NA,0.14698794221120728,0.15856836745153222,0.13540751697088238,0.04010615827807929,0.06686228264340148,-0.2132319814233704,NA,0.03981666666666667,0.07093333333333333,0.008700000000000001,-0.062233333333333335,0.019572967297913618,9.286314391314053e-10,NA,0,TRUE
isoComp_00000661,geneComp_00000298,ENSMUST00000181517,2310001H17Rik,KO5,WT,2310001H17Rik,lncRNA,lncRNA,8.322213462944775,2.339252642810029,14.305174283079523,0.18014424794238162,2.4312953997274858,2.6072714580382472,NA,0.12737698838261544,0.11683945161288183,0.13791452515234903,0.011587313283920911,0.007328998255830384,0.22176018640678966,NA,0.03015,0.049833333333333334,0.010466666666666668,-0.03936666666666667,0.006280802138765542,9.286314391314053e-10,NA,0,TRUE
isoComp_00000662,geneComp_00000298,ENSMUST00000203780,2310001H17Rik,KO5,WT,2310001H17Rik,lncRNA,lncRNA,8.322213462944775,2.339252642810029,14.305174283079523,0.18014424794238162,2.4312953997274858,2.6072714580382472,NA,1.3301222094824057,1.318244781942577,1.341999637022234,0.03125993636139115,0.07934442688724762,0.025573719150224904,NA,0.33505,0.5719333333333333,0.09816666666666667,-0.4737666666666666,9.286314391314053e-10,9.286314391314053e-10,NA,1,TRUE
isoComp_00000663,geneComp_00000298,ENSMUST00000204328,2310001H17Rik,KO5,WT,2310001H17Rik,lncRNA,lncRNA,8.322213462944775,2.339252642810029,14.305174283079523,0.18014424794238162,2.4312953997274858,2.6072714580382472,NA,4.740095926659943,0.22663992000812838,9.253551933311758,0.14247685431906396,1.7839551038418948,5.29080009863315,NA,0.3659,0.08866666666666667,0.6431333333333333,0.5544666666666667,0.007979467875095854,9.286314391314053e-10,NA,0,TRUE
isoComp_00000664,geneComp_00000298,ENSMUST00000205051,2310001H17Rik,KO5,WT,2310001H17Rik,lncRNA,lncRNA,8.322213462944775,2.339252642810029,14.305174283079523,0.18014424794238162,2.4312953997274858,2.6072714580382472,NA,0.19362464290318984,0.30137659932633626,0.08587268648004343,0.14147198517068632,0.04762219022536565,-1.6994687623811757,NA,0.06381666666666667,0.12163333333333334,0.006,-0.11563333333333334,0.14273655117814046,9.286314391314053e-10,NA,0,TRUE
isoComp_00001823,geneComp_00000882,ENSMUST00000180601,9230114K14Rik,KO5,WT,9230114K14Rik,lncRNA,retained_intron,1.7160798013698881,2.4277004702362213,1.004459132503555,0.008245966872495873,0.05660808807131328,-1.2648101200011246,NA,0.9947922401320644,1.3549079284637588,0.6346765518003699,0.04381091313651014,0.03330574554678532,-1.0821562198703412,NA,0.5987166666666667,0.5580666666666667,0.6393666666666666,0.08129999999999993,0.5418576539182737,0.5418576539182737,NA,NA,NA
isoComp_00001824,geneComp_00000882,ENSMUST00000198720,9230114K14Rik,KO5,WT,9230114K14Rik,lncRNA,lncRNA,1.7160798013698881,2.4277004702362213,1.004459132503555,0.008245966872495873,0.05660808807131328,-1.2648101200011246,NA,0.6784446761471103,0.9944281583405569,0.3624611939536638,7.784812803728596e-4,0.0951776772506521,-1.431212352315263,NA,0.3811833333333333,0.40963333333333335,0.35273333333333334,-0.056900000000000006,0.7458502248324483,0.5418576539182737,NA,NA,NA
isoComp_00001825,geneComp_00000882,ENSMUST00000199805,9230114K14Rik,KO5,WT,9230114K14Rik,lncRNA,lncRNA,1.7160798013698881,2.4277004702362213,1.004459132503555,0.008245966872495873,0.05660808807131328,-1.2648101200011246,NA,0.04284288509071347,0.07836438343190559,0.0073213867495213565,0.04047180794107501,0.007321386749521356,-2.3509105504656373,NA,0.0201,0.0323,0.007899999999999999,-0.024400000000000005,0.885323919687471,0.5418576539182737,NA,NA,NA
isoComp_00002082,geneComp_00001027,ENSMUST00000064788,A630001G21Rik,KO5,WT,A630001G21Rik,protein_coding,protein_coding,11.362425605538096,6.768212491743302,15.95663871933289,0.349693618967905,0.31346693135735926,1.2360838599873747,NA,7.210183357832429,5.192204948906842,9.228161766758017,0.691915124454364,0.7600162615553641,0.828482571418343,NA,0.6703333333333333,0.7605000000000001,0.5801666666666667,-0.18033333333333335,0.1750105233255359,1.9414332239390075e-16,FALSE,NA,NA
isoComp_00002084,geneComp_00001027,ENSMUST00000159320,A630001G21Rik,KO5,WT,A630001G21Rik,protein_coding,lncRNA,11.362425605538096,6.768212491743302,15.95663871933289,0.349693618967905,0.31346693135735926,1.2360838599873747,NA,1.207891162006426,0.5510944629822506,1.8646878610306017,0.05516722950563119,0.21608935305632732,1.7403348231096465,NA,0.0997,0.08273333333333334,0.11666666666666667,0.03393333333333333,0.2687771139193865,1.9414332239390075e-16,NA,NA,NA
isoComp_00002085,geneComp_00001027,ENSMUST00000159325,A630001G21Rik,KO5,WT,A630001G21Rik,protein_coding,lncRNA,11.362425605538096,6.768212491743302,15.95663871933289,0.349693618967905,0.31346693135735926,1.2360838599873747,NA,0.18789852421869088,0.10828089067714353,0.26751615776023824,0.0795672612692551,0.2607041849087753,1.230354759239682,NA,0.01675,0.017333333333333333,0.01616666666666667,-0.001166666666666663,0.9129270062147236,1.9414332239390075e-16,NA,NA,NA
isoComp_00002086,geneComp_00001027,ENSMUST00000161453,A630001G21Rik,KO5,WT,A630001G21Rik,protein_coding,lncRNA,11.362425605538096,6.768212491743302,15.95663871933289,0.349693618967905,0.31346693135735926,1.2360838599873747,NA,0.7217702076923145,1.5398465228836736e-7,1.4435402613999766,9.144966356765173e-8,0.13210995606572812,7.1834050076837315,NA,0.04516666666666667,0,0.09033333333333333,0.09033333333333333,1.9414332239390075e-16,1.9414332239390075e-16,NA,NA,NA
isoComp_00002087,geneComp_00001027,ENSMUST00000162038,A630001G21Rik,KO5,WT,A630001G21Rik,protein_coding,nonsense_mediated_decay,11.362425605538096,6.768212491743302,15.95663871933289,0.349693618967905,0.31346693135735926,1.2360838599873747,NA,2.025351780316243,0.9166289848898418,3.134074575742644,0.20973913115519163,0.4583759661351983,1.7625717223561737,NA,0.16748333333333335,0.13946666666666668,0.1955,0.056033333333333324,0.4065454013250919,1.9414332239390075e-16,TRUE,NA,NA
